#Operacion,Partida,Descripcion,Tercero,NIF,Imp Oper,Imp Liq,FechaOp,SIGLASOPER
201500052142, 2015/N/470/23122/480/,AYUDAS SOCIALES 2ª QUINCENA SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,135.0,135.0,2015-10-07,RPPA
201500052146, 2015/N/470/23122/480/,AYUDAS SOCIALES 2ª QUINCENA SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,-135.0,-135.0,2015-10-07,RP/
201500052106, 2015/N/470/23122/480/,AYUDA SOCIAL 2Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,180.0,180.0,2015-10-07,RPPA
201500052127, 2015/N/470/23122/480/,AYUDA SOCIAL 2Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,90.0,90.0,2015-10-07,RPPA
201500052031, 2015/N/470/23122/480/,AYUDA SOCIAL 2Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,210.0,210.0,2015-10-07,RPPA
201500052113, 2015/N/470/23122/480/,AYUDA SOCIAL 2Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,140.0,140.0,2015-10-07,RPPA
201500052148, 2015/N/301/934/352/,PAGO INTERESES DEMORA S/DEVOL. TASA AYUDA A DOMICILIO,PERSONA FISICA,PERSONA FISICA,12.4,12.4,2015-10-07,RPPA
201500052152, 2015/N/301/934/352/,PAGO INTERESES DEMORA POR DEVOL. INGRESOS DUPLICADOS,PERSONA FISICA,PERSONA FISICA,0.67,0.67,2015-10-07,RPPA
201500052101, 2015/N/470/23122/480/,AYUDA SOCIAL 2Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,150.0,150.0,2015-10-07,RPPA
201500052035, 2015/N/470/23122/480/,AYUDA SOCIAL 2Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,100.0,100.0,2015-10-07,RPPA
201500052119, 2015/N/470/23122/480/,AYUDA SOCIAL 2Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,200.0,200.0,2015-10-07,RPPA
201500052150, 2015/N/301/934/352/,PAGO INTERESES DEMORA POR DEVOL. INGRESOS DUPLICADOS,PERSONA FISICA,PERSONA FISICA,0.4,0.4,2015-10-07,RPPA
201500052034, 2015/N/470/23122/480/,AYUDA SOCIAL 2Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,100.0,100.0,2015-10-07,RPPA
201500052048, 2015/N/470/23122/480/,AYUDA SOCIAL 2Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,120.0,120.0,2015-10-07,RPPA
201500052140, 2015/N/470/23122/480/,AYUDA SOCIAL 2Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,140.0,140.0,2015-10-07,RPPA
201500052041, 2015/N/470/23122/480/,AYUDA SOCIAL 2Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,200.0,200.0,2015-10-07,RPPA
201500052071, 2015/N/470/23122/480/,AYUDA SOCIAL 2Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,200.0,200.0,2015-10-07,RPPA
201500052079, 2015/N/470/23122/480/,AYUDA SOCIAL 2Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,200.0,200.0,2015-10-07,RPPA
201500052027, 2015/N/470/23122/480/,AYUDA SOCIAL 2Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,180.0,180.0,2015-10-07,RPPA
201500052112, 2015/N/470/23122/480/,AYUDA SOCIAL 2Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,150.0,150.0,2015-10-07,RPPA
201500052050, 2015/N/470/23122/480/,AYUDA SOCIAL 2Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,200.0,200.0,2015-10-07,RPPA
201500052116, 2015/N/470/23122/480/,AYUDA SOCIAL 2Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,200.0,200.0,2015-10-07,RPPA
201500052021, 2015/N/470/23122/480/,AYUDA SOCIAL 2Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,180.0,180.0,2015-10-07,RPPA
201500052057, 2015/N/470/23122/480/,AYUDA SOCIAL 2Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,120.0,120.0,2015-10-07,RPPA
201500052138, 2015/N/470/23122/480/,AYUDA SOCIAL 2Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,180.0,180.0,2015-10-07,RPPA
201500052135, 2015/N/470/23122/480/,AYUDA SOCIAL 2Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,90.0,90.0,2015-10-07,RPPA
201500052141, 2015/N/470/23122/480/,AYUDA SOCIAL 2Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,200.0,200.0,2015-10-07,RPPA
201500052128, 2015/N/470/23122/480/,AYUDA SOCIAL 2Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,200.0,200.0,2015-10-07,RPPA
201500052017, 2015/N/470/23122/480/,AYUDA SOCIAL 2Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,175.0,175.0,2015-10-07,RPPA
201500052078, 2015/N/470/23122/480/,AYUDA SOCIAL 2Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,155.0,155.0,2015-10-07,RPPA
201500052059, 2015/N/470/23122/480/,AYUDA SOCIAL 2Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,150.0,150.0,2015-10-07,RPPA
201500052155, 2015/N/301/934/352/,PAGO INTERESES DEMORA POR DEVOL. INGRESOS DUPLICADOS,PERSONA FISICA,PERSONA FISICA,2.3,2.3,2015-10-07,RPPA
201500052105, 2015/N/470/23122/480/,AYUDA SOCIAL 2Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,100.0,100.0,2015-10-07,RPPA
201500052133, 2015/N/470/23122/480/,AYUDA SOCIAL 2Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,120.0,120.0,2015-10-07,RPPA
201500052072, 2015/N/470/23122/480/,AYUDA SOCIAL 2Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,170.0,170.0,2015-10-07,RPPA
201500052083, 2015/N/470/23122/480/,AYUDA SOCIAL 2Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,200.0,200.0,2015-10-07,RPPA
201500052065, 2015/N/470/23122/480/,AYUDA SOCIAL 2Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,200.0,200.0,2015-10-07,RPPA
201500052130, 2015/N/470/23122/480/,AYUDA SOCIAL 2Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,200.0,200.0,2015-10-07,RPPA
201500052124, 2015/N/470/23122/480/,AYUDA SOCIAL 2Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,200.0,200.0,2015-10-07,RPPA
201500052154, 2015/N/301/934/352/,PAGO INTERESES DEMORA POR DEVOL. INGRESOS DUP`LICADOS,PERSONA FISICA,PERSONA FISICA,1.26,1.26,2015-10-07,RPPA
201500052110, 2015/N/470/23122/480/,AYUDA SOCIAL 2Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,120.0,120.0,2015-10-07,RPPA
201500052100, 2015/N/470/23122/480/,AYUDA SOCIAL 2Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,140.0,140.0,2015-10-07,RPPA
201500052115, 2015/N/470/23122/480/,AYUDA SOCIAL 2Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,200.0,200.0,2015-10-07,RPPA
201500052082, 2015/N/470/23122/480/,AYUDA SOCIAL 2Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,150.0,150.0,2015-10-07,RPPA
201500052114, 2015/N/470/23122/480/,AYUDA SOCIAL 2Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,77.0,77.0,2015-10-07,RPPA
201500052109, 2015/N/470/23122/480/,AYUDA SOCIAL 2Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,150.0,150.0,2015-10-07,RPPA
201500052016, 2015/N/470/23122/480/,AYUDA SOCIAL 2Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,232.0,232.0,2015-10-07,RPPA
201500052084, 2015/N/470/23122/480/,AYUDA SOCIAL 2Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,100.0,100.0,2015-10-07,RPPA
201500052075, 2015/N/470/23122/480/,AYUDA SOCIAL 2Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,200.0,200.0,2015-10-07,RPPA
201500052103, 2015/N/470/23122/480/,AYUDA SOCIAL 2Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,180.0,180.0,2015-10-07,RPPA
201500052151, 2015/N/301/934/352/,PAGO INTERESES DEMORA POR DEVOL. INGRESOS DUPLICADOS,PERSONA FISICA,PERSONA FISICA,0.98,0.98,2015-10-07,RPPA
201500052081, 2015/N/470/23122/480/,AYUDA SOCIAL 2Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,100.0,100.0,2015-10-07,RPPA
201500052129, 2015/N/470/23122/480/,AYUDA SOCIAL 2Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,190.0,190.0,2015-10-07,RPPA
201500052038, 2015/N/470/23122/480/,AYUDA SOCIAL 2Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,200.0,200.0,2015-10-07,RPPA
201500052107, 2015/N/470/23122/480/,AYUDA SOCIAL 2Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,120.0,120.0,2015-10-07,RPPA
201500052032, 2015/N/470/23122/480/,AYUDA SOCIAL 2Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,90.0,90.0,2015-10-07,RPPA
201500052145, 2015/N/470/23122/480/,AYUDAS SOCIALES 2ª QUINCENA SEPTIEMBRE 2015,PERSONA FISICA,PERSONA FISICA,210.2,210.2,2015-10-07,RPPA
201500052136, 2015/N/470/23122/480/,AYUDA SOCIAL 2Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,140.0,140.0,2015-10-07,RPPA
201500052033, 2015/N/470/23122/480/,AYUDA SOCIAL 2Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,60.0,60.0,2015-10-07,RPPA
201500052630, 2015/N/470/23122/480/,AYUDA SOCIAL 2Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,180.0,180.0,2015-10-08,RP
201500052960, 2015/N/470/23109/22199/,LLAVES PARA EL HOGAR,"FERRETERIA JOSE SALVADOR, S.L.",B12222527,51.5,51.5,2015-10-14,RP
201500052960, 2015/N/470/23109/22199/,LLAVES PARA EL HOGAR,"FERRETERIA JOSE SALVADOR, S.L.",B12222527,51.5,51.5,2015-10-14,RP
201500052961, 2015/N/470/23109/22199/,ROLLO ALAMBRE HOGAR,"FERRETERIA JOSE SALVADOR, S.L.",B12222527,8.49,8.49,2015-10-14,RP
201500052961, 2015/N/470/23109/22199/,ROLLO ALAMBRE HOGAR,"FERRETERIA JOSE SALVADOR, S.L.",B12222527,8.49,8.49,2015-10-14,RP
201500052962, 2015/N/470/23109/22199/,LLAVE SEGURIDAD HOGAR,"FERRETERIA JOSE SALVADOR, S.L.",B12222527,29.5,29.5,2015-10-14,RP
201500052962, 2015/N/470/23109/22199/,LLAVE SEGURIDAD HOGAR,"FERRETERIA JOSE SALVADOR, S.L.",B12222527,29.5,29.5,2015-10-14,RP
201500052963, 2015/N/470/23109/22199/,LLAVE 2 BOCAS HOGAR,"FERRETERIA JOSE SALVADOR, S.L.",B12222527,10.6,10.6,2015-10-14,RP
201500052963, 2015/N/470/23109/22199/,LLAVE 2 BOCAS HOGAR,"FERRETERIA JOSE SALVADOR, S.L.",B12222527,10.6,10.6,2015-10-14,RP
201500052992, 2015/N/170/133/22701/,PRESTACION SERVICIO ENTRE 1 Y31 JULIO 2015,"CONZESIONA 3000, S.L.",B12767695,10951.97,10951.97,2015-10-14,RP
201500052965, 2015/N/320/412/22799/,HOSTING LIMITADO LINUX LIFEECOCITRIC.EU Y PLAN REDIRIGIDO LIFEECOCITRIC.COM,ARSYS INTERNET SL,B85294916,412.37,412.37,2015-10-14,RP
201500052965, 2015/N/320/412/22799/,HOSTING LIMITADO LINUX LIFEECOCITRIC.EU Y PLAN REDIRIGIDO LIFEECOCITRIC.COM,ARSYS INTERNET SL,B85294916,412.37,412.37,2015-10-14,RP
201500052964, 2015/N/320/412/22602/,PAGO FACTURA PUBLICAC. ARTICULO EN REVISTA INTERNATIONAL INNOVATION LIFE ECOCITRIC,RESEARCH MEDIA LIMITED,GB665359306,3242.84,3242.84,2015-10-14,RP
201500052964, 2015/N/320/412/22602/,PAGO FACTURA PUBLICAC. ARTICULO EN REVISTA INTERNATIONAL INNOVATION LIFE ECOCITRIC,RESEARCH MEDIA LIMITED,GB665359306,3242.84,3242.84,2015-10-14,RP
201500052675, 2015/N/470/23122/480/,AYUDA SOCIAL 2Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,100.0,100.0,2015-10-14,RP
201500052911, 2015/N/470/23122/480/,AYUDA SOCIAL 2Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,120.0,120.0,2015-10-14,RP
201500052902, 2015/N/470/23122/480/,AYUDA SOCIAL 2Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,135.0,135.0,2015-10-14,RP
201500052958, 2015/N/470/23109/22199/,ARTICULOS VARIOS HOGAR,PERSONA FISICA,PERSONA FISICA,94.25,94.25,2015-10-14,RP
201500052958, 2015/N/470/23109/22199/,ARTICULOS VARIOS HOGAR,PERSONA FISICA,PERSONA FISICA,94.25,94.25,2015-10-14,RP
201500052904, 2015/N/470/23122/480/,AYUDA SOCIAL 2Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,100.0,100.0,2015-10-14,RP
201500052966, 2015/N/470/23122/480/,AYUDA SOCIAL 2Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,200.0,200.0,2015-10-14,RP
201500053006, 2015/N/450/32001/481/,"BEQUES PRIMARIA SERRANO ALARCON EMILIO, A COMPENSAR CON DEUDAS",PERSONA FISICA,PERSONA FISICA,50.0,50.0,2015-10-14,RP
201500052910, 2015/N/470/23122/480/,AYUDA SOCIAL 2Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,180.0,180.0,2015-10-14,RP
201500052650, 2015/N/470/23122/480/,AYUDA SOCIAL 2Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,100.0,100.0,2015-10-14,RP
201500052661, 2015/N/470/23122/480/,AYUDA SOCIAL 2Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,120.0,120.0,2015-10-14,RP
201500052670, 2015/N/470/23122/480/,AYUDA SOCIAL 2Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,100.0,100.0,2015-10-14,RP
201500052636, 2015/N/470/23122/480/,AYUDA SOCIAL 2Q DE SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,210.0,210.0,2015-10-14,RP
201500052637, 2015/N/470/23122/480/,AYUDA SOCIAL 2Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,180.0,180.0,2015-10-14,RP
201500053013, 2015/N/470/23122/480/,AYUDA SOCIAL 2Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,200.0,200.0,2015-10-14,RP
201500052643, 2015/N/470/23122/480/,AYUDA SOCIAL 2Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,150.0,150.0,2015-10-14,RP
201500052662, 2015/N/470/23122/480/,AYUDA SOCIAL 2Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,120.0,120.0,2015-10-14,RP
201500052653, 2015/N/470/23122/480/,AYUDA SOCIAL 2Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,180.0,180.0,2015-10-14,RP
201500052903, 2015/N/470/23122/480/,AYUDA SOCIAL 1Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,150.0,150.0,2015-10-14,RP
201500052633, 2015/N/470/23122/480/,AYUDA SOCIAL 2Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,180.0,180.0,2015-10-14,RP
201500053012, 2015/N/470/23122/480/,AYUDA SOCIAL 2Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,150.0,150.0,2015-10-14,RP
201500052665, 2015/N/470/23122/480/,AYUDA SOCIAL 2Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,140.0,140.0,2015-10-14,RP
201500053002, 2015/N/450/32001/481/,"BEQUES PRIMARIA BADENES SANCHEZ ROSA MARIA, A COMPENSAR CON DEUDAS",PERSONA FISICA,PERSONA FISICA,38.88,38.88,2015-10-14,RP
201500052918, 2015/N/470/23122/480/,AYUDA SOCIAL 2Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,150.0,150.0,2015-10-14,RP
201500052917, 2015/N/470/23122/480/,AYUDA SOCIAL 2Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,120.0,120.0,2015-10-14,RP
201500053000, 2015/N/450/32001/481/,"BEQUES PRIMARIA ALBIAR GARCIA AIDA, A COMPENSAR CON DEUDAS",PERSONA FISICA,PERSONA FISICA,50.0,50.0,2015-10-14,RP
201500052996, 2015/N/450/32001/481/,"BEQUES PRIMARIA GOMEZ SSALAFRANCA LORENA, A COMPENSAR CON DEUDAS",PERSONA FISICA,PERSONA FISICA,50.0,50.0,2015-10-14,RP
201500052640, 2015/N/470/23122/480/,AYUDA SOCIAL 2Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,200.0,200.0,2015-10-14,RP
201500053004, 2015/N/450/32001/481/,"BEQUES PRIMARIA CARRILLO MORENO ANGELA, A COMPENSAR CON DEUDAS",PERSONA FISICA,PERSONA FISICA,50.0,50.0,2015-10-14,RP
201500052994, 2015/N/160/920/22000/,"VINILOS OPACOS, A COMPENSAR CON DEUDAS",PERSONA FISICA,PERSONA FISICA,36.59,36.59,2015-10-14,RP
201500052638, 2015/N/470/23122/480/,AYUDA SOCIAL 2Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,120.0,120.0,2015-10-14,RP
201500053008, 2015/N/450/23105/22606/,HONORARIOS CLASES BAILE AEROLATINOS U.POPULAR,PERSONA FISICA,PERSONA FISICA,80.21,80.21,2015-10-14,RP
201500052888, 2015/N/470/23122/480/,AYUDA SOCIAL 2Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,200.0,200.0,2015-10-14,RP
201500052664, 2015/N/470/23122/480/,AYUDA SOCIAL 2Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,180.0,180.0,2015-10-14,RP
201500052651, 2015/N/470/23122/480/,AYUDA SOCIAL 2Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,150.0,150.0,2015-10-14,RP
201500052959, 2015/N/470/23109/22199/,ALQUILER DE 7 MESAS PARA EL HOGAR,PERSONA FISICA,PERSONA FISICA,42.35,42.35,2015-10-14,RP
201500052959, 2015/N/470/23109/22199/,ALQUILER DE 7 MESAS PARA EL HOGAR,PERSONA FISICA,PERSONA FISICA,42.35,42.35,2015-10-14,RP
201500052913, 2015/N/470/23122/480/,AYUDA SOCIAL 2Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,150.0,150.0,2015-10-14,RP
201500052666, 2015/N/470/23122/480/,AYUDA SOCIAL 2Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,100.0,100.0,2015-10-14,RP
201500052933, 2015/N/470/23122/480/,AYUDA SOCIAL 2Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,200.0,200.0,2015-10-14,RP
201500052897, 2015/N/470/23122/480/,AYUDA SOCIAL 2Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,180.0,180.0,2015-10-14,RP
201500052642, 2015/N/470/23122/480/,AYUDA SOCIAL 2Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,100.0,100.0,2015-10-14,RP
201500052673, 2015/N/470/23122/480/,AYUDA SOCIAL 2Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,200.0,200.0,2015-10-14,RP
201500052644, 2015/N/470/23122/480/,AYUDA SOCIAL 2Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,120.0,120.0,2015-10-14,RP
201500052998, 2015/N/450/32001/481/,BEQUES SECUNDARIA ZABOUT YAHIA A COMPENSAR CON DEUDAS,PERSONA FISICA,PERSONA FISICA,100.0,100.0,2015-10-14,RP
201500052892, 2015/N/470/23122/480/,AYUDA SOCIAL 2Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,120.0,120.0,2015-10-14,RP
201500052936, 2015/N/470/23122/480/,AYUDA SOCIAL 2Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,100.0,100.0,2015-10-14,RP
201500052900, 2015/N/470/23122/480/,AYUDA SOCIAL 2Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,170.0,170.0,2015-10-14,RP
201500052919, 2015/N/470/23122/480/,AYUDA SOCIAL 2Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,120.0,120.0,2015-10-14,RP
201500052647, 2015/N/470/23122/480/,AYUDA SOCIAL 2Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,230.0,230.0,2015-10-14,RP
201500052674, 2015/N/470/23122/480/,AYUDA SOCIAL 2Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,120.0,120.0,2015-10-14,RP
201500052909, 2015/N/470/23122/480/,AYUDA SOCIAL 2Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,200.0,200.0,2015-10-14,RP
201500052649, 2015/N/470/23122/480/,AYUDA SOCIAL 2Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,140.0,140.0,2015-10-14,RP
201500052935, 2015/N/470/23122/480/,AYUDA SOCIAL 2Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,104.0,104.0,2015-10-15,RP
201500053561, 2015/N/470/23122/480/,AYUDA SOCIAL 2Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,100.0,100.0,2015-10-15,RP
201500053024, 2015/N/160/132/151/,REINTEGRO GRATIFICACIONES POLICIA PAGADAS DE MAS EN LA NOMINA DE AGOSTO,TESORERIA (CAJA PAGADORA DE NOMINAS),TESORERIA,-2039.4,-2039.4,2015-10-15,R
201500053024, 2015/N/160/132/151/,REINTEGRO GRATIFICACIONES POLICIA PAGADAS DE MAS EN LA NOMINA DE AGOSTO,TESORERIA (CAJA PAGADORA DE NOMINAS),TESORERIA,-2039.4,-2039.4,2015-10-15,R
201500053024, 2015/N/160/132/151/,REINTEGRO GRATIFICACIONES POLICIA PAGADAS DE MAS EN LA NOMINA DE AGOSTO,TESORERIA (CAJA PAGADORA DE NOMINAS),TESORERIA,-2039.4,2039.4,2015-10-15,R
201500052916, 2015/N/470/23122/480/,AYUDA SOCIAL 2Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,180.0,180.0,2015-10-16,RP
201500053485, 2015/N/301/934/352/,PAGO INTERES DEMORA POR DEVOL. INGRESOS DUPLICADOS,PERSONA FISICA,PERSONA FISICA,0.81,0.81,2015-10-16,RP
201500053487, 2015/N/301/934/352/,PAGO INTERESES POR DEVOL. INGRESOS DUPLICADOS,PERSONA FISICA,PERSONA FISICA,1.39,1.39,2015-10-16,RP
201500054374, 2015/N/470/23109/22105/,ALIMENTOS HOGAR SAGRADA FAMILIA,NESTLE ESPAÑA SA,A08005449,739.27,739.27,2015-10-19,RPPA
201500054444, 2015/N/470/23109/22105/,RESOURCE PRNSTNT Arroz Tom 6x350g N1 ES,NESTLE ESPAÑA SA,A08005449,1004.0,1004.0,2015-10-19,RPPA
201500054446, 2015/N/470/23109/22105/,RESOURCE PRNSTNT Pollo Zan 6x350g N1 ES,NESTLE ESPAÑA SA,A08005449,239.4,239.4,2015-10-19,RPPA
201500054361, 2015/N/220/1533/210/,"PINTURA SPRAY, DISCOS CORTE, PARA OBRAS EN VIAS PUBLICAS",WÜRTH ESPAÑA SA,A08472276,140.74,140.74,2015-10-19,RPPA
201500054362, 2015/N/220/1533/210/,CINTA BALIZAR PARA OBRAS EN VIAS PUBLICAS,WÜRTH ESPAÑA SA,A08472276,45.5,45.5,2015-10-19,RPPA
201500054379, 2015/N/240/170/22799/,SERVICIO CLORACIÓN EFLUENTE EDAR VALL AGOSTO 2015,SOCIEDAD DE FOMENTO AGRICOLA (FACSA),A12000022,1204.72,1204.72,2015-10-19,RPPA
201500054376, 2015/N/220/1533/210/,"BOQUILLA ENGRASE, ELECTRODOS,PARA VIAS PUBLICAS","COMERCIAL HERVALL, S.A.",A12060687,24.61,24.61,2015-10-19,RPPA
201500054399, 2015/N/320/24104/22199/,"LAPICES, MANGOS, BOTAS, PARA OBRAS DESEMPLEO","COMERCIAL HERVALL, S.A.",A12060687,43.05,43.05,2015-10-19,RPPA
201500054401, 2015/N/320/24104/22199/,"ARENA, PLANCHE, PARA OBRAS DESEMPLEO.",CALES DE LA PLANA S.A.,A12086807,311.43,311.43,2015-10-19,RPPA
201500054447, 2015/N/470/23109/22199/,COLCHON VISCOLÁSTICO 90X190,EL CORTE INGLES,A28017895,1043.25,1043.25,2015-10-19,RPPA
201500054443, 2015/N/470/23109/22103/,PROPANO COMERCIAL MENOS LIQUIDACION ESA280764200093040637,REPSOL BUTANO,A28076420,979.46,979.46,2015-10-19,RPPA
201500054445, 2015/N/470/23109/22103/,Cuota Alquiler HOGAR SAGRADA FAMILIA,REPSOL BUTANO,A28076420,49.09,49.09,2015-10-19,RPPA
201500054355, 2015/N/160/920/224/,VEHIUCLO NISSAN 3498-BMB,"MAPFRE FAMILIAR, COMPAÑIA DE SEGUROS Y REASEGUROS , S.A.",A28141935,336.84,336.84,2015-10-19,RPPA
201500054356, 2015/N/160/920/224/,VEHICULO NISSAN 1808-GNC,"MAPFRE FAMILIAR, COMPAÑIA DE SEGUROS Y REASEGUROS , S.A.",A28141935,440.54,440.54,2015-10-19,RPPA
201500054357, 2015/N/160/920/224/,VEHICULO 0229-GHT,"MAPFRE FAMILIAR, COMPAÑIA DE SEGUROS Y REASEGUROS , S.A.",A28141935,317.74,317.74,2015-10-19,RPPA
201500054358, 2015/N/160/920/224/,VEHICULO E-3013-BBY,"MAPFRE FAMILIAR, COMPAÑIA DE SEGUROS Y REASEGUROS , S.A.",A28141935,73.44,73.44,2015-10-19,RPPA
201500054359, 2015/N/160/920/224/,VEHICULO 1071-GKP,"MAPFRE FAMILIAR, COMPAÑIA DE SEGUROS Y REASEGUROS , S.A.",A28141935,126.37,126.37,2015-10-19,RPPA
201500054360, 2015/N/160/920/224/,VEHICULO 5366-FMX,"MAPFRE FAMILIAR, COMPAÑIA DE SEGUROS Y REASEGUROS , S.A.",A28141935,295.17,295.17,2015-10-19,RPPA
201500054363, 2015/N/160/920/224/,VEHICULO 2688-HBH,"MAPFRE FAMILIAR, COMPAÑIA DE SEGUROS Y REASEGUROS , S.A.",A28141935,298.32,298.32,2015-10-19,RPPA
201500054465, 2015/N/500/912/489/,ASIGNACION GRUPOS POLITICOS DESDE 13/06 AL03/09/15,PARTIDO POPULAR,AAA000885,6532.92,6532.92,2015-10-19,RPPA
201500054367, 2015/N/480/330/212/,CONEXION VGA (PALAU),COMERCIAL CARRERAS E HIJOS S.L.,B12040051,42.0,42.0,2015-10-19,RPPA
201500054431, 2015/N/170/132/214/,REPARACION MECANICA VEHICULO 6353GSR,AUTOVALL S.L.,B12074076,494.68,494.68,2015-10-19,RPPA
201500054433, 2015/N/170/132/214/,REPARACION VEHICULO 2730-GYJ,AUTOVALL S.L.,B12074076,474.93,474.93,2015-10-19,RPPA
