#Operacion,Partida,Descripcion,Tercero,NIF,Imp Oper,Imp Liq,FechaOp,SIGLASOPER
201400054390, 2014/N/470/23121/480/,AYUDA SOCIAL 1Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,180.0,180.0,2014-09-24,RPPA
201400054494, 2014/N/470/23121/480/,AYUDA SOCIAL 1Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,180.0,180.0,2014-09-24,RPPA
201400054493, 2014/N/470/23121/480/,AYUDA SOCIAL 1Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,120.0,120.0,2014-09-24,RPPA
201400054398, 2014/N/470/23121/480/,AYUDA SOCIAL 1Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,120.0,120.0,2014-09-24,RPPA
201400054473, 2014/N/470/23121/480/,AYUDA SOCIAL 1Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,232.0,232.0,2014-09-24,RPPA
201400054496, 2014/N/470/23121/480/,AYUDA SOCIAL 1Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,200.0,200.0,2014-09-24,RPPA
201400054436, 2014/N/470/23121/480/,AYUDA SOCIAL 1Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,180.0,180.0,2014-09-24,RPPA
201400054417, 2014/N/470/23121/480/,AYUDA SOCIAL 1Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,200.0,200.0,2014-09-24,RPPA
201400054507, 2014/N/470/23121/480/,AYUDA SOCIAL 1ª QUINCENA SEPTIEMBRE 2014,PERSONA FISICA,PERSONA FISICA,340.0,340.0,2014-09-24,RPPA
201400054500, 2014/N/470/23121/480/,AYUDA SOCIAL 1Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,210.0,210.0,2014-09-24,RPPA
201400054404, 2014/N/470/23121/480/,AYUDA SOCIAL 1Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,155.0,155.0,2014-09-24,RPPA
201400054459, 2014/N/470/23121/480/,AYUDA SOCIAL 1Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,170.0,170.0,2014-09-24,RPPA
201400054476, 2014/N/470/23121/480/,AYUDA SOCIAL 1Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,200.0,200.0,2014-09-24,RPPA
201400054442, 2014/N/470/23121/480/,AYUDA SOCIAL 1Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,200.0,200.0,2014-09-24,RPPA
201400054421, 2014/N/470/23121/480/,AYUDA SOCIAL 1Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,100.0,100.0,2014-09-24,RPPA
201400054392, 2014/N/470/23121/480/,AYUDA SOCIAL 1Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,120.0,120.0,2014-09-24,RPPA
201400054453, 2014/N/470/23121/480/,AYUDA SOCIAL 1Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,140.0,140.0,2014-09-24,RPPA
201400054946, 2014/N/470/23121/480/,AYUDA SOCIAL 1Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,130.0,130.0,2014-09-25,RP
201400054965, 2014/N/470/23121/480/,AYUDA SOCIAL 1Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,60.0,60.0,2014-09-25,RP
201400054953, 2014/N/470/23121/480/,AYUDA SOCIAL 1Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,90.0,90.0,2014-09-25,RP
201400054952, 2014/N/470/23121/480/,AYUDA SOCIAL 1Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,200.0,200.0,2014-09-25,RP
201400054955, 2014/N/470/23121/480/,AYUDA SOCIAL 1Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,210.0,210.0,2014-09-25,RP
201400054966, 2014/N/470/23121/480/,AYUDA SOCIAL 1Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,100.0,100.0,2014-09-25,RP
201400054943, 2014/N/470/23121/480/,AYUDA SOCIAL 1Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,180.0,180.0,2014-09-25,RP
201400054944, 2014/N/470/23121/480/,AYUDA SOCIAL 1Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,150.0,150.0,2014-09-25,RP
201400054954, 2014/N/470/23121/480/,AYUDA SOCIAL 1Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,210.0,210.0,2014-09-25,RP
201400054950, 2014/N/470/23121/480/,AYUDA SOCIAL 1Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,150.0,150.0,2014-09-25,RP
201400054949, 2014/N/470/23121/480/,AYUDA SOCIAL 1Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,150.0,150.0,2014-09-25,RP
201400054942, 2014/N/470/23121/480/,AYUDA SOCIAL 1Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,135.0,135.0,2014-09-25,RP
201400054957, 2014/N/470/23121/480/,AYUDA SOCIAL 1Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,200.0,200.0,2014-09-25,RP
201400054958, 2014/N/470/23121/480/,AYUDA SOCIAL 1Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,180.0,180.0,2014-09-25,RP
201400054940, 2014/N/470/23121/480/,AYUDA SOCIAL 1Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,200.0,200.0,2014-09-25,RP
201400055520, 2014/N/470/23121/480/,AYUDA SOCIAL 1Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,280.0,280.0,2014-09-25,RP
201400054941, 2014/N/470/23121/480/,AYUDA SOCIAL 1Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,200.0,200.0,2014-09-25,RP
201400054961, 2014/N/470/23121/480/,AYUDA SOCIAL 1Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,120.0,120.0,2014-09-25,RP
201400054951, 2014/N/470/23121/480/,AYUDA SOCIAL 1Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,240.0,240.0,2014-09-25,RP
201400054956, 2014/N/470/23121/480/,AYUDA SOCIAL 1Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,120.0,120.0,2014-09-25,RP
201400054964, 2014/N/470/23121/480/,AYUDA SOCIAL 1Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,120.0,120.0,2014-09-25,RP
201400054947, 2014/N/470/23121/480/,AYUDA SOCIAL 1Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,120.0,120.0,2014-09-25,RP
201400054968, 2014/N/470/23121/480/,AYUDA SOCIAL 1Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,150.0,150.0,2014-09-25,RP
201400054948, 2014/N/470/23121/480/,AYUDA SOCIAL 1Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,210.0,210.0,2014-09-25,RP
201400055600, 2014/N/480/334/22602/,BOLETÍN CULTURAL JULIO 14,INDUSTRIAS DE LA COMUNICACION Y EL ENVASE SL,B12344164,115.49,115.49,2014-09-26,RP
201400055602, 2014/N/450/321/212/,METRAQUILATOS PARA CEIP LEONARDO MINGARRO,CRISTALERIA FEIMA S.L.,B12502571,66.25,66.25,2014-09-26,RP
201400055537, 2014/N/170/133/22701/,RETRIBUCION TIEMPO ESTACION.VEHICULOS ZONAS AZULES NO SATISFECHAS USUARIOS MAYO 2014,"CONZESIONA 3000, S.L.",B12767695,150.28,150.28,2014-09-26,RP
201400055538, 2014/N/170/133/22701/,PRESTACION SERVICIO DEL 1 AL 30 JUNIO 2014,"CONZESIONA 3000, S.L.",B12767695,21366.55,21366.55,2014-09-26,RP
201400055539, 2014/N/170/133/22701/,COMPENSACION POR LAS OCUPACIONES DE LA V.PUBLICA MES JUNIO 2014,"CONZESIONA 3000, S.L.",B12767695,2170.0,2170.0,2014-09-26,RP
201400055540, 2014/N/240/171/210/,"TRABAJO DE MANTE, ZONAS VERDES DE 15 JULIO A 15 DEA GOSTO 2014","CONZESIONA 3000, S.L.",B12767695,32076.13,32076.13,2014-09-26,RP
201400055542, 2014/N/240/171/210/,TRABAJOS MANTENIMIENTO DE ZONAS VERDES Y AREAS CESPED ARTI.15 DE JUNIO AL 14 DE JULIO 2014,"CONZESIONA 3000, S.L.",B12767695,32076.13,32076.13,2014-09-26,RP
201400055535, 2014/N/470/23121/480/,AYUDA SOCIAL 1Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,90.0,90.0,2014-09-26,RP
201400055536, 2014/N/470/23121/480/,AYUDA SOCIAL 1Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,150.0,150.0,2014-09-26,RP
201400055593, 2014/N/470/23121/480/,AYUDA SOCIAL 1Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,90.0,90.0,2014-09-26,RP
201400055598, 2014/N/470/23121/480/,AYUDA SOCIAL 1Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,130.0,130.0,2014-09-26,RP
201400056162, 2014/N/480/334/22602/,BOLETÍN CULTURAL JULIO 14,INDUSTRIAS DE LA COMUNICACION Y EL ENVASE SL,B12344164,125.93,125.93,2014-09-29,RPPA
201400056060, 2014/N/430/338/48602/,60 % subvención a la Sagrada Familia i Santíssim Crist 2014,COMISION FIESTAS SAGRADA FAMILIA Y SANTISIMO CRISTO,G12448221,9000.0,9000.0,2014-09-29,RPPA
201400056059, 2014/N/160/221/16204/,ABONO DIFERENCIA SEGURO DE VIDA CONSUELO MOLINER TUR,PERSONA FISICA,PERSONA FISICA,10095.26,10095.26,2014-09-29,RPPA
201400056057, 2014/N/450/321/481/,PAGAMENT BECA 0-3 ANYS JUAN JOSÉ MENDOZA ALVAREZ-ZOE RODRIGUEZ MENDOZA,PERSONA FISICA,PERSONA FISICA,200.0,200.0,2014-09-29,RPPA
201400055604, 2014/N/470/23121/480/,AYUDA SOCIAL 1Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,100.0,100.0,2014-09-29,RP
201400056054, 2014/N/470/23121/480/,AYUDA SOCIAL 1Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,180.0,180.0,2014-09-29,RP
201400056058, 2014/N/450/321/481/,PAGAMENT AJUDA GUARDERIA SORRIBES TORRICO MARTA-MARTA MARTINEZ SORRIBES,PERSONA FISICA,PERSONA FISICA,180.0,180.0,2014-09-29,RPPA
201400056124, 2014/N/470/23121/480/,AYUDA SOCIAL 1Q SEPTIEMBRE,PERSONA FISICA,PERSONA FISICA,220.0,220.0,2014-09-29,RP
201400055860, 2014/N/160/132/12000/,NOMINA MES: septiembrePAGA: NOMINA GENERAL,TESORERIA (CAJA PAGADORA DE NOMINAS),TESORERIA,1109.05,1109.05,2014-09-29,RP
201400055861, 2014/N/160/132/12001/,NOMINA MES: septiembrePAGA: NOMINA GENERAL,TESORERIA (CAJA PAGADORA DE NOMINAS),TESORERIA,3835.92,3835.92,2014-09-29,RP
201400055862, 2014/N/160/132/12003/,NOMINA MES: septiembrePAGA: NOMINA GENERAL,TESORERIA (CAJA PAGADORA DE NOMINAS),TESORERIA,29355.75,29355.75,2014-09-29,RP
201400055863, 2014/N/160/132/12004/,NOMINA MES: septiembrePAGA: NOMINA GENERAL,TESORERIA (CAJA PAGADORA DE NOMINAS),TESORERIA,1198.5,1198.5,2014-09-29,RP
201400055864, 2014/N/160/132/12006/,NOMINA MES: septiembrePAGA: NOMINA GENERAL,TESORERIA (CAJA PAGADORA DE NOMINAS),TESORERIA,6735.97,6735.97,2014-09-29,RP
201400055865, 2014/N/160/132/12100/,NOMINA MES: septiembrePAGA: NOMINA GENERAL,TESORERIA (CAJA PAGADORA DE NOMINAS),TESORERIA,23174.74,23174.74,2014-09-29,RP
201400055866, 2014/N/160/132/12101/,NOMINA MES: septiembrePAGA: NOMINA GENERAL,TESORERIA (CAJA PAGADORA DE NOMINAS),TESORERIA,46603.07,46603.07,2014-09-29,RP
201400055867, 2014/N/160/132/150/,NOMINA MES: septiembrePAGA: NOMINA GENERAL,TESORERIA (CAJA PAGADORA DE NOMINAS),TESORERIA,1179.05,1179.05,2014-09-29,RP
201400055868, 2014/N/160/132/151/,NOMINA MES: septiembrePAGA: NOMINA GENERAL,TESORERIA (CAJA PAGADORA DE NOMINAS),TESORERIA,6722.84,6722.84,2014-09-29,RP
201400055869, 2014/N/160/151/12000/,NOMINA MES: septiembrePAGA: NOMINA GENERAL,TESORERIA (CAJA PAGADORA DE NOMINAS),TESORERIA,5545.25,5545.25,2014-09-29,RP
201400055870, 2014/N/160/151/12001/,NOMINA MES: septiembrePAGA: NOMINA GENERAL,TESORERIA (CAJA PAGADORA DE NOMINAS),TESORERIA,4651.05,4651.05,2014-09-29,RP
201400055871, 2014/N/160/151/12003/,NOMINA MES: septiembrePAGA: NOMINA GENERAL,TESORERIA (CAJA PAGADORA DE NOMINAS),TESORERIA,2160.06,2160.06,2014-09-29,RP
201400055872, 2014/N/160/151/12004/,NOMINA MES: septiembrePAGA: NOMINA GENERAL,TESORERIA (CAJA PAGADORA DE NOMINAS),TESORERIA,1198.5,1198.5,2014-09-29,RP
201400055873, 2014/N/160/151/12005/,NOMINA MES: septiembrePAGA: NOMINA GENERAL,TESORERIA (CAJA PAGADORA DE NOMINAS),TESORERIA,548.47,548.47,2014-09-29,RP
201400055874, 2014/N/160/151/12006/,NOMINA MES: septiembrePAGA: NOMINA GENERAL,TESORERIA (CAJA PAGADORA DE NOMINAS),TESORERIA,2507.07,2507.07,2014-09-29,RP
201400055875, 2014/N/160/151/12100/,NOMINA MES: septiembrePAGA: NOMINA GENERAL,TESORERIA (CAJA PAGADORA DE NOMINAS),TESORERIA,9142.87,9142.87,2014-09-29,RP
201400055876, 2014/N/160/151/12101/,NOMINA MES: septiembrePAGA: NOMINA GENERAL,TESORERIA (CAJA PAGADORA DE NOMINAS),TESORERIA,15489.3,15489.3,2014-09-29,RP
201400055877, 2014/N/160/151/150/,NOMINA MES: septiembrePAGA: NOMINA GENERAL,TESORERIA (CAJA PAGADORA DE NOMINAS),TESORERIA,1203.5,1203.5,2014-09-29,RP
201400055878, 2014/N/160/153/12001/,NOMINA MES: septiembrePAGA: NOMINA GENERAL,TESORERIA (CAJA PAGADORA DE NOMINAS),TESORERIA,958.98,958.98,2014-09-29,RP
201400055879, 2014/N/160/153/12100/,NOMINA MES: septiembrePAGA: NOMINA GENERAL,TESORERIA (CAJA PAGADORA DE NOMINAS),TESORERIA,582.92,582.92,2014-09-29,RP
201400055880, 2014/N/160/153/12101/,NOMINA MES: septiembrePAGA: NOMINA GENERAL,TESORERIA (CAJA PAGADORA DE NOMINAS),TESORERIA,1003.19,1003.19,2014-09-29,RP
201400055881, 2014/N/160/155/12003/,NOMINA MES: septiembrePAGA: NOMINA GENERAL,TESORERIA (CAJA PAGADORA DE NOMINAS),TESORERIA,720.02,720.02,2014-09-29,RP
201400055882, 2014/N/160/155/12004/,NOMINA MES: septiembrePAGA: NOMINA GENERAL,TESORERIA (CAJA PAGADORA DE NOMINAS),TESORERIA,7191.0,7191.0,2014-09-29,RP
201400055883, 2014/N/160/155/12005/,NOMINA MES: septiembrePAGA: NOMINA GENERAL,TESORERIA (CAJA PAGADORA DE NOMINAS),TESORERIA,6033.17,6033.17,2014-09-29,RP
201400055884, 2014/N/160/155/12006/,NOMINA MES: septiembrePAGA: NOMINA GENERAL,TESORERIA (CAJA PAGADORA DE NOMINAS),TESORERIA,2010.94,2010.94,2014-09-29,RP
201400055885, 2014/N/160/155/12100/,NOMINA MES: septiembrePAGA: NOMINA GENERAL,TESORERIA (CAJA PAGADORA DE NOMINAS),TESORERIA,8602.43,8602.43,2014-09-29,RP
201400055886, 2014/N/160/155/12101/,NOMINA MES: septiembrePAGA: NOMINA GENERAL,TESORERIA (CAJA PAGADORA DE NOMINAS),TESORERIA,17187.79,17187.79,2014-09-29,RP
201400055887, 2014/N/160/155/131/,NOMINA MES: septiembrePAGA: NOMINA GENERAL,TESORERIA (CAJA PAGADORA DE NOMINAS),TESORERIA,3317.14,3317.14,2014-09-29,RP
201400055888, 2014/N/160/155/150/,NOMINA MES: septiembrePAGA: NOMINA GENERAL,TESORERIA (CAJA PAGADORA DE NOMINAS),TESORERIA,1500.0,1500.0,2014-09-29,RP
201400055889, 2014/N/160/155/151/,NOMINA MES: septiembrePAGA: NOMINA GENERAL,TESORERIA (CAJA PAGADORA DE NOMINAS),TESORERIA,289.28,289.28,2014-09-29,RP
201400055890, 2014/N/160/164/12005/,NOMINA MES: septiembrePAGA: NOMINA GENERAL,TESORERIA (CAJA PAGADORA DE NOMINAS),TESORERIA,1645.41,1645.41,2014-09-29,RP
201400055891, 2014/N/160/164/12006/,NOMINA MES: septiembrePAGA: NOMINA GENERAL,TESORERIA (CAJA PAGADORA DE NOMINAS),TESORERIA,40.41,40.41,2014-09-29,RP
201400055892, 2014/N/160/164/12100/,NOMINA MES: septiembrePAGA: NOMINA GENERAL,TESORERIA (CAJA PAGADORA DE NOMINAS),TESORERIA,915.03,915.03,2014-09-29,RP
201400055893, 2014/N/160/164/12101/,NOMINA MES: septiembrePAGA: NOMINA GENERAL,TESORERIA (CAJA PAGADORA DE NOMINAS),TESORERIA,2288.76,2288.76,2014-09-29,RP
201400055894, 2014/N/160/164/150/,NOMINA MES: septiembrePAGA: NOMINA GENERAL,TESORERIA (CAJA PAGADORA DE NOMINAS),TESORERIA,97.87,97.87,2014-09-29,RP
201400055895, 2014/N/160/170/12000/,NOMINA MES: septiembrePAGA: NOMINA GENERAL,TESORERIA (CAJA PAGADORA DE NOMINAS),TESORERIA,1109.05,1109.05,2014-09-29,RP
201400055896, 2014/N/160/170/12001/,NOMINA MES: septiembrePAGA: NOMINA GENERAL,TESORERIA (CAJA PAGADORA DE NOMINAS),TESORERIA,958.98,958.98,2014-09-29,RP
201400055897, 2014/N/160/170/12004/,NOMINA MES: septiembrePAGA: NOMINA GENERAL,TESORERIA (CAJA PAGADORA DE NOMINAS),TESORERIA,1198.5,1198.5,2014-09-29,RP
201400055898, 2014/N/160/170/12005/,NOMINA MES: septiembrePAGA: NOMINA GENERAL,TESORERIA (CAJA PAGADORA DE NOMINAS),TESORERIA,548.47,548.47,2014-09-29,RP
201400055899, 2014/N/160/170/12006/,NOMINA MES: septiembrePAGA: NOMINA GENERAL,TESORERIA (CAJA PAGADORA DE NOMINAS),TESORERIA,664.9,664.9,2014-09-29,RP
201400055900, 2014/N/160/170/12100/,NOMINA MES: septiembrePAGA: NOMINA GENERAL,TESORERIA (CAJA PAGADORA DE NOMINAS),TESORERIA,2375.71,2375.71,2014-09-29,RP
201400055901, 2014/N/160/170/12101/,NOMINA MES: septiembrePAGA: NOMINA GENERAL,TESORERIA (CAJA PAGADORA DE NOMINAS),TESORERIA,4310.2,4310.2,2014-09-29,RP
201400055902, 2014/N/160/170/150/,NOMINA MES: septiembrePAGA: NOMINA GENERAL,TESORERIA (CAJA PAGADORA DE NOMINAS),TESORERIA,200.0,200.0,2014-09-29,RP
201400055903, 2014/N/160/230/12000/,NOMINA MES: septiembrePAGA: NOMINA GENERAL,TESORERIA (CAJA PAGADORA DE NOMINAS),TESORERIA,3327.15,3327.15,2014-09-29,RP
201400055904, 2014/N/160/230/12001/,NOMINA MES: septiembrePAGA: NOMINA GENERAL,TESORERIA (CAJA PAGADORA DE NOMINAS),TESORERIA,5686.75,5686.75,2014-09-29,RP
201400055905, 2014/N/160/230/12006/,NOMINA MES: septiembrePAGA: NOMINA GENERAL,TESORERIA (CAJA PAGADORA DE NOMINAS),TESORERIA,1834.11,1834.11,2014-09-29,RP
201400055906, 2014/N/160/230/12100/,NOMINA MES: septiembrePAGA: NOMINA GENERAL,TESORERIA (CAJA PAGADORA DE NOMINAS),TESORERIA,5821.87,5821.87,2014-09-29,RP
201400055907, 2014/N/160/230/12101/,NOMINA MES: septiembrePAGA: NOMINA GENERAL,TESORERIA (CAJA PAGADORA DE NOMINAS),TESORERIA,8912.89,8912.89,2014-09-29,RP
201400055908, 2014/N/160/23123/12005/,NOMINA MES: septiembrePAGA: NOMINA GENERAL,TESORERIA (CAJA PAGADORA DE NOMINAS),TESORERIA,548.47,548.47,2014-09-29,RP
201400055909, 2014/N/160/23123/12006/,NOMINA MES: septiembrePAGA: NOMINA GENERAL,TESORERIA (CAJA PAGADORA DE NOMINAS),TESORERIA,53.88,53.88,2014-09-29,RP
201400055910, 2014/N/160/23123/12100/,NOMINA MES: septiembrePAGA: NOMINA GENERAL,TESORERIA (CAJA PAGADORA DE NOMINAS),TESORERIA,305.01,305.01,2014-09-29,RP
201400055911, 2014/N/160/23123/12101/,NOMINA MES: septiembrePAGA: NOMINA GENERAL,TESORERIA (CAJA PAGADORA DE NOMINAS),TESORERIA,876.99,876.99,2014-09-29,RP
201400055912, 2014/N/160/23123/151/,NOMINA MES: septiembrePAGA: NOMINA GENERAL,TESORERIA (CAJA PAGADORA DE NOMINAS),TESORERIA,464.0,464.0,2014-09-29,RP
201400055913, 2014/N/160/23132/12000/,NOMINA MES: septiembrePAGA: NOMINA GENERAL,TESORERIA (CAJA PAGADORA DE NOMINAS),TESORERIA,2218.1,2218.1,2014-09-29,RP
201400055914, 2014/N/160/23132/12001/,NOMINA MES: septiembrePAGA: NOMINA GENERAL,TESORERIA (CAJA PAGADORA DE NOMINAS),TESORERIA,958.98,958.98,2014-09-29,RP
201400055915, 2014/N/160/23132/12006/,NOMINA MES: septiembrePAGA: NOMINA GENERAL,TESORERIA (CAJA PAGADORA DE NOMINAS),TESORERIA,473.33,473.33,2014-09-29,RP
201400055916, 2014/N/160/23132/12100/,NOMINA MES: septiembrePAGA: NOMINA GENERAL,TESORERIA (CAJA PAGADORA DE NOMINAS),TESORERIA,1979.32,1979.32,2014-09-29,RP
201400055917, 2014/N/160/23132/12101/,NOMINA MES: septiembrePAGA: NOMINA GENERAL,TESORERIA (CAJA PAGADORA DE NOMINAS),TESORERIA,3314.92,3314.92,2014-09-29,RP
201400055918, 2014/N/160/23136/12005/,NOMINA MES: septiembrePAGA: NOMINA GENERAL,TESORERIA (CAJA PAGADORA DE NOMINAS),TESORERIA,3290.82,3290.82,2014-09-29,RP
201400055919, 2014/N/160/23136/12006/,NOMINA MES: septiembrePAGA: NOMINA GENERAL,TESORERIA (CAJA PAGADORA DE NOMINAS),TESORERIA,188.58,188.58,2014-09-29,RP
201400055920, 2014/N/160/23136/12100/,NOMINA MES: septiembrePAGA: NOMINA GENERAL,TESORERIA (CAJA PAGADORA DE NOMINAS),TESORERIA,1830.06,1830.06,2014-09-29,RP
201400055921, 2014/N/160/23136/12101/,NOMINA MES: septiembrePAGA: NOMINA GENERAL,TESORERIA (CAJA PAGADORA DE NOMINAS),TESORERIA,4259.28,4259.28,2014-09-29,RP
201400055922, 2014/N/160/23212/13000/,NOMINA MES: septiembrePAGA: NOMINA GENERAL,TESORERIA (CAJA PAGADORA DE NOMINAS),TESORERIA,1501.48,1501.48,2014-09-29,RP
201400055923, 2014/N/160/23212/13002/,NOMINA MES: septiembrePAGA: NOMINA GENERAL,TESORERIA (CAJA PAGADORA DE NOMINAS),TESORERIA,225.0,225.0,2014-09-29,RP
201400055924, 2014/N/160/23212/131/,NOMINA MES: septiembrePAGA: NOMINA GENERAL,TESORERIA (CAJA PAGADORA DE NOMINAS),TESORERIA,1388.08,1388.08,2014-09-29,RP
201400055925, 2014/N/160/23213/12001/,NOMINA MES: septiembrePAGA: NOMINA GENERAL,TESORERIA (CAJA PAGADORA DE NOMINAS),TESORERIA,958.98,958.98,2014-09-29,RP
201400055926, 2014/N/160/23213/12004/,NOMINA MES: septiembrePAGA: NOMINA GENERAL,TESORERIA (CAJA PAGADORA DE NOMINAS),TESORERIA,1368.45,1368.45,2014-09-29,RP
201400055927, 2014/N/160/23213/12006/,NOMINA MES: septiembrePAGA: NOMINA GENERAL,TESORERIA (CAJA PAGADORA DE NOMINAS),TESORERIA,295.39,295.39,2014-09-29,RP
201400055928, 2014/N/160/23213/12100/,NOMINA MES: septiembrePAGA: NOMINA GENERAL,TESORERIA (CAJA PAGADORA DE NOMINAS),TESORERIA,1599.74,1599.74,2014-09-29,RP
201400055929, 2014/N/160/23213/12101/,NOMINA MES: septiembrePAGA: NOMINA GENERAL,TESORERIA (CAJA PAGADORA DE NOMINAS),TESORERIA,2496.07,2496.07,2014-09-29,RP
201400055930, 2014/N/160/23218/12001/,NOMINA MES: septiembrePAGA: NOMINA GENERAL,TESORERIA (CAJA PAGADORA DE NOMINAS),TESORERIA,958.98,958.98,2014-09-29,RP
201400055931, 2014/N/160/23218/12006/,NOMINA MES: septiembrePAGA: NOMINA GENERAL,TESORERIA (CAJA PAGADORA DE NOMINAS),TESORERIA,130.62,130.62,2014-09-29,RP
201400055932, 2014/N/160/23218/12100/,NOMINA MES: septiembrePAGA: NOMINA GENERAL,TESORERIA (CAJA PAGADORA DE NOMINAS),TESORERIA,582.92,582.92,2014-09-29,RP
201400055933, 2014/N/160/23218/12101/,NOMINA MES: septiembrePAGA: NOMINA GENERAL,TESORERIA (CAJA PAGADORA DE NOMINAS),TESORERIA,831.57,831.57,2014-09-29,RP
201400055934, 2014/N/160/23223/12001/,NOMINA MES: septiembrePAGA: NOMINA GENERAL,TESORERIA (CAJA PAGADORA DE NOMINAS),TESORERIA,958.98,958.98,2014-09-29,RP
201400055935, 2014/N/160/23223/12006/,NOMINA MES: septiembrePAGA: NOMINA GENERAL,TESORERIA (CAJA PAGADORA DE NOMINAS),TESORERIA,209.55,209.55,2014-09-29,RP
201400055936, 2014/N/160/23223/12100/,NOMINA MES: septiembrePAGA: NOMINA GENERAL,TESORERIA (CAJA PAGADORA DE NOMINAS),TESORERIA,698.2,698.2,2014-09-29,RP
201400055937, 2014/N/160/23223/12101/,NOMINA MES: septiembrePAGA: NOMINA GENERAL,TESORERIA (CAJA PAGADORA DE NOMINAS),TESORERIA,979.12,979.12,2014-09-29,RP
201400055938, 2014/N/160/23225/12004/,NOMINA MES: septiembrePAGA: NOMINA GENERAL,TESORERIA (CAJA PAGADORA DE NOMINAS),TESORERIA,299.63,299.63,2014-09-29,RP
201400055939, 2014/N/160/23225/12005/,NOMINA MES: septiembrePAGA: NOMINA GENERAL,TESORERIA (CAJA PAGADORA DE NOMINAS),TESORERIA,548.47,548.47,2014-09-29,RP
201400055940, 2014/N/160/23225/12006/,NOMINA MES: septiembrePAGA: NOMINA GENERAL,TESORERIA (CAJA PAGADORA DE NOMINAS),TESORERIA,121.23,121.23,2014-09-29,RP
201400055941, 2014/N/160/23225/12100/,NOMINA MES: septiembrePAGA: NOMINA GENERAL,TESORERIA (CAJA PAGADORA DE NOMINAS),TESORERIA,502.41,502.41,2014-09-29,RP
201400055942, 2014/N/160/23225/12101/,NOMINA MES: septiembrePAGA: NOMINA GENERAL,TESORERIA (CAJA PAGADORA DE NOMINAS),TESORERIA,974.25,974.25,2014-09-29,RP
201400055943, 2014/N/160/23225/131/,NOMINA MES: septiembrePAGA: NOMINA GENERAL,TESORERIA (CAJA PAGADORA DE NOMINAS),TESORERIA,2464.46,2464.46,2014-09-29,RP
201400055944, 2014/N/160/2335/12000/,NOMINA MES: septiembrePAGA: NOMINA GENERAL,TESORERIA (CAJA PAGADORA DE NOMINAS),TESORERIA,1109.05,1109.05,2014-09-29,RP
201400055945, 2014/N/160/2335/12001/,NOMINA MES: septiembrePAGA: NOMINA GENERAL,TESORERIA (CAJA PAGADORA DE NOMINAS),TESORERIA,5548.88,5548.88,2014-09-29,RP
